time_s,joint1_position_rad,joint1_velocity_rad_s,position_error_rad,command_torque_Nm
0.002,0.00038327942574479986,0.19163971287239992,0.4996167205742552,20.0
0.004,0.0010879812840517329,0.3523509291534665,0.49891201871594826,18.451551119991006
0.006,0.002086281511569465,0.499150113758866,0.4979137184884305,17.137673315410197
0.008,0.0033562151318445406,0.6349668101375378,0.49664378486815547,15.923347829466291
0.01,0.004870802354037272,0.7572936110963656,0.49512919764596275,14.786016913625915
0.012,0.006609915982876602,0.8695568144196648,0.4933900840171234,13.746819017067583
0.014,0.008557203692513926,0.9736438548186618,0.49144279630748605,12.779148845327619
0.016,0.010697217057594023,1.0700066825400487,0.489302782942406,11.86856101375015
0.018000000000000002,0.013014454399707361,1.1586186710566688,0.4869855456002926,11.01205785737585
0.020000000000000004,0.015493542629429414,1.2395441148610267,0.4845064573705706,10.210472455558355
0.022000000000000006,0.01811962624249229,1.3130418065314386,0.4818803737575077,9.46390537593461
0.024000000000000007,0.020878514659809125,1.3794442086584182,0.4791214853401909,8.7708804980488
0.02600000000000001,0.023756773970418654,1.439129655304765,0.47624322602958136,8.129305744340291
0.02800000000000001,0.026741783374057426,1.4925047018193864,0.4732582166259426,7.536691798745135
0.030000000000000013,0.029821765519345185,1.5399910726438806,0.4701782344806548,6.990291050482611
0.032000000000000015,0.03298579638170592,1.582015431180368,0.4670142036182941,6.487200798075149
0.034000000000000016,0.036223798840323736,1.6190012293089069,0.46377620115967627,6.024444695288821
0.03600000000000002,0.03952668327301334,1.6514422163448033,0.46047331672698666,5.599038211915797
0.03800000000000002,0.04288615143289031,1.6797340799384854,0.4571138485671097,5.207394938321041
0.04000000000000002,0.046294604102585075,1.7042263348473816,0.45370539589741493,4.846681303176503
0.04200000000000002,0.049745107608960594,1.72525175318776,0.4502548923910394,4.514405157117544
0.044000000000000025,0.05323064370526159,1.7427680481505012,0.4467693562947384,4.208181670139494
0.04600000000000003,0.05674624239085918,1.7577993427987948,0.4432537576091408,3.9286298665855277
0.04800000000000003,0.06028676890254381,1.7702632558423121,0.4397132310974562,3.667755561975275
0.05000000000000003,0.06384755667478577,1.7803938861209776,0.43615244332521425,3.4264231971597496
0.05200000000000003,0.06742440378843222,1.7884235568232243,0.43257559621156777,3.2029466440407504
0.054000000000000034,0.07101353726937742,1.7945667404726058,0.4289864627306226,2.995635393876917
0.056000000000000036,0.07461223910202343,1.7993509163230028,0.4253877608979766,2.8029245854440585
0.05800000000000004,0.07822219910518376,1.8049800015801611,0.42177780089481626,2.620703105335039
0.06000000000000004,0.08184107873015645,1.809439812486346,0.41815892126984355,2.43127202315136
0.06200000000000004,0.08546642785237175,1.812674561107651,0.41453357214762826,2.250838350902974
0.06400000000000004,0.0890960267114068,1.8147994295175278,0.4109039732885932,2.0799463970439227
0.06600000000000004,0.0927188911072816,1.8114321979373973,0.4072811088927184,1.9177634954035039
0.06800000000000005,0.0963323114363186,1.8067101645184982,0.4036676885636814,1.799786772209556
0.07000000000000005,0.0999349272704041,1.8013079170427515,0.4000650727295959,1.6930262263992688
0.07200000000000005,0.10352646701674013,1.7957698731680176,0.3964735329832599,1.5921395728418233
0.07400000000000005,0.10710614092254059,1.7898369529002254,0.39289385907745944,1.4927823339862538
0.07600000000000005,0.11067316864252037,1.7835138599898905,0.38932683135747964,1.3970587398965737
0.07800000000000006,0.1142267708293828,1.7768010934312128,0.3857732291706172,1.304962374380061
0.08000000000000006,0.11776617463261264,1.769701901614919,0.38223382536738737,1.2165204193749837
0.08200000000000006,0.12129062301529418,1.762224191340772,0.3787093769847058,1.1317378017761435
0.08400000000000006,0.12479938325869626,1.7543801217010409,0.3752006167413037,1.0505815486620573
0.08600000000000006,0.12829175345138824,1.7461850963459906,0.3717082465486118,0.9729836960438227
0.08800000000000006,0.13176706696903118,1.7376567588214684,0.3682329330309688,0.8988490911765457
0.09000000000000007,0.13522080650443047,1.7268697676996463,0.36477919349556953,0.8280632506670056
0.09200000000000007,0.1386522634277408,1.7157284616551762,0.36134773657225916,0.776209598225611
0.09400000000000007,0.14206108506005688,1.7044108161580396,0.3579389149399431,0.7280817696489557
0.09600000000000007,0.1454470276080761,1.6929712740096043,0.3545529723919239,0.6822700683334091
0.09800000000000007,0.1488099282791871,1.6814503355555002,0.3511900717208129,0.638348703600121
0.10000000000000007,0.15214965825583415,1.6698649883235297,0.34785034174416585,0.5960001843885152
0.10200000000000008,0.15546609437632308,1.6582180602444652,0.3445339056236769,0.5550937631783963
0.10400000000000008,0.15875910747009156,1.6465065468842413,0.3412408925299084,0.5156117429913554
0.10600000000000008,0.16202856052899592,1.63472652945218,0.33797143947100405,0.4775833261224065
0.10800000000000008,0.16527431180055505,1.622875635779564,0.3347256881994449,0.44104534322272215
0.11000000000000008,0.16849621961894143,1.6109539091931877,0.33150378038105854,0.40602244174128543
0.11200000000000009,0.17169414716922102,1.5989637751397967,0.32830585283077895,0.3725199416968401
0.11400000000000009,0.17486796634675061,1.5869095887647995,0.3251320336532494,0.34052391211278454
0.11600000000000009,0.17801756047035214,1.5747970618007678,0.3219824395296479,0.31000463601158046
0.11800000000000009,0.18114282593044204,1.5626327300449456,0.31885717406955794,0.2809210867797738
0.12000000000000009,0.1842436729953981,1.5504235324780355,0.3157563270046019,0.2532251224227515
0.1220000000000001,0.18731972942060415,1.5380282126030307,0.31268027057939585,0.2268648203597916
0.1240000000000001,0.19037098611339343,1.5256283463946299,0.3096290138866066,0.2029851223515884
0.12600000000000008,0.19339755445088944,1.5132841687480114,0.30660244554911054,0.18013378430722504
0.12800000000000009,0.19639944188112468,1.5009437151176177,0.3036005581188753,0.15782447198033012
0.1300000000000001,0.1993766499592223,1.4886040390488118,0.30062335004077767,0.136472603814072
0.1320000000000001,0.2023291833585875,1.4762666996825933,0.2976708166414125,0.1161016892406117
0.1340000000000001,0.20525705261626076,1.4639346288366344,0.29474294738373924,0.09669906819575225
0.1360000000000001,0.20816027442116555,1.4516109024524007,0.2918397255788344,0.07824086465649494
0.1380000000000001,0.21103886858546494,1.4392970821497002,0.28896113141453506,0.06070180353417065
0.1400000000000001,0.213892855628814,1.4269935216745269,0.286107144371186,0.04406859938380059
0.1420000000000001,0.2167222577283527,1.4147010497693662,0.28327774227164726,0.028337601451225325
0.1440000000000001,0.21952710327432304,1.4024227729851564,0.280472896725677,0.01350129271096101
0.1460000000000001,0.22230743375187467,1.3901652387758117,0.2776925662481253,-0.0004663148541723672
0.1480000000000001,0.22506330789109816,1.37793706961174,0.2749366921089018,-0.013619260281480194
0.1500000000000001,0.2277948020180312,1.3657470634665172,0.2722051979819688,-0.02602887253784658
0.1520000000000001,0.23050200829247852,1.3536031372236585,0.2694979917075215,-0.03776858845338538
0.1540000000000001,0.2331850320177444,1.3415118626329356,0.26681496798225557,-0.048905429488408814
0.1560000000000001,0.235843568410455,1.3292681963552988,0.264156431589545,-0.059496181773262435
0.1580000000000001,0.23847758914465514,1.3170103671000646,0.2615224108553449,-0.06788830726059025
0.16000000000000011,0.24108741544479484,1.304913150069844,0.25891258455520516,-0.0751865025867211
0.16200000000000012,0.24367338447357925,1.292984514392211,0.2563266155264208,-0.08280181835054634
0.16400000000000012,0.24623578884643077,1.2812021864257535,0.25376421115356923,-0.09081149408085665
0.16600000000000012,0.24877487548369148,1.269543318630358,0.2512251245163085,-0.09904904526325886
0.16800000000000012,0.25129085426453013,1.2579893904193171,0.24870914573546987,-0.10734156839052211
0.17000000000000012,0.253783906597233,1.2465261663514193,0.246216093402767,-0.11554929393574298
0.17200000000000013,0.2562541924674527,1.2351429351098335,0.24374580753254732,-0.12356559470067374
0.17400000000000013,0.2587018560540661,1.2238317933067127,0.2412981439459339,-0.13131117957677496
0.17600000000000013,0.2611270301796388,1.212587062786354,0.23887296982036121,-0.1387285886163454
0.17800000000000013,0.2635298398272176,1.2014048237894177,0.23647016017278238,-0.14577770947638413
0.18000000000000013,0.2659104049065178,1.190282539650088,0.2340895950934822,-0.15243218340404674
0.18200000000000013,0.26826884241477034,1.179218754126268,0.23173115758522966,-0.15867651346141542
0.18400000000000014,0.2706052681089719,1.168212847100794,0.2293947318910281,-0.16450372960095727
0.18600000000000014,0.27291980292979034,1.1572674104092202,0.22708019707020966,-0.16991350116522774
0.18800000000000014,0.2752125696472844,1.1463833587470356,0.2247874303527156,-0.17493140046537548
0.19000000000000014,0.27748369011866436,1.1355602356899888,0.22251630988133564,-0.17956965586766138
0.19200000000000014,0.27973328652645074,1.1247982038931992,0.22026671347354926,-0.18382949026648454
0.19400000000000014,0.28196148226940404,1.1140978714766574,0.21803851773059596,-0.18771709220362354
0.19600000000000015,0.2841684025778535,1.1034601542247269,0.21583159742214653,-0.19124226258942123
0.19800000000000015,0.2863541749261165,1.092886174131489,0.21364582507388352,-0.19441733691195395
0.20000000000000015,0.28851892929179873,1.0823771828411266,0.21148107070820127,-0.19725639009657137
0.20200000000000015,0.29066279829756153,1.0719345028813918,0.20933720170243847,-0.19977463440096166
0.20400000000000015,0.2927859256412497,1.0615636718441057,0.20721407435875028,-0.20198795495359612
0.20600000000000016,0.29488844709055395,1.0512607246521037,0.20511155290944605,-0.20394640040283463
0.20800000000000016,0.2969705008520607,1.0410268807533887,0.20302949914793927,-0.20562368083898797
0.21000000000000016,0.2990322281270458,1.0308636374925153,0.20096777187295423,-0.20703508010953797
0.21200000000000016,0.30107377300045873,1.0207724367064825,0.19892622699954127,-0.2081982250219525
0.21400000000000016,0.3030952821853679,1.0107545924545798,0.1969047178146321,-0.20913041367020924
0.21600000000000016,0.30509690474977635,1.0008112822042252,0.19490309525022365,-0.20984802705135408
0.21800000000000017,0.3070787918550647,0.9909435526441639,0.1929212081449353,-0.2103664476248559
0.22000000000000017,0.3090410965112893,0.9811523281122948,0.1909589034887107,-0.2107000953558993
0.22200000000000017,0.31098397334898,0.9714384188453413,0.18901602665102002,-0.21086248534993057
0.22400000000000017,0.31290757840606415,0.9618025285420887,0.18709242159393585,-0.2108662847219298
0.22600000000000017,0.3148120689285862,0.9522452612610328,0.1851879310714138,-0.21072336457927587
0.22800000000000017,0.31669760318411666,0.9427671277652127,0.18330239681588334,-0.2104448472317113
0.23000000000000018,0.3185643402869529,0.9333685514181174,0.1814356597130471,-0.21004114948636765
0.23200000000000018,0.3204124400343709,0.9240498737089934,0.17958755996562908,-0.2095220228230552
0.23400000000000018,0.32224206275329687,0.9148113594629861,0.17775793724670313,-0.20889659104678326
0.23600000000000018,0.32405336915684574,0.9056532017744309,0.17594663084315426,-0.20817338583576372
0.23800000000000018,0.32584652026820426,0.8965755556792673,0.17415347973179574,-0.20736038046927607
0.24000000000000019,0.32762172449363974,0.8876021127177395,0.17237827550636026,-0.20646525616230882
0.2420000000000002,0.3293791283116713,0.8787019090158005,0.17062087168832868,-0.2056858814875051
0.2440000000000002,0.331118877332712,0.8698745105203348,0.168881122667288,-0.20478040459325708
0.2460000000000002,0.3328411202247324,0.8611214460101958,0.1671588797752676,-0.20375117747115912
0.2480000000000002,0.33454600882614316,0.8524443007053834,0.16545399117385684,-0.20261637707086155
0.25000000000000017,0.33623369747763787,0.843844325747345,0.16376630252236213,-0.2013947586887932
0.25200000000000017,0.3379043422934879,0.8353224079250312,0.16209565770651208,-0.20010250508427507
0.25400000000000017,0.33955810052881213,0.8268791176621071,0.16044189947118787,-0.1987529551397671
0.25600000000000017,0.3411951300613794,0.818514766283637,0.15880486993862059,-0.19735696244934253
0.2580000000000002,0.3428155889752627,0.8102294569416456,0.1571844110247373,-0.19592333272427176
0.2600000000000002,0.34441963522897573,0.8020231268565167,0.15558036477102427,-0.19445921454367276
0.2620000000000002,0.3460074263922401,0.793895581632179,0.15399257360775992,-0.19297042401116205
0.2640000000000002,0.34757911943811787,0.7858465229389067,0.15242088056188213,-0.1914617087470356
0.2660000000000002,0.3491348705796794,0.7778755707807542,0.1508651294203206,-0.18993696103596847
0.2680000000000002,0.35067483514242376,0.7699822813721687,0.14932516485757624,-0.18839938943320966
0.2700000000000002,0.3521991674653455,0.7621661614608725,0.14780083253465448,-0.1868516566743006
0.2720000000000002,0.35370802082489716,0.7544266797758271,0.14629197917510284,-0.18529599030080046
0.2740000000000002,0.3552015473771979,0.7467632761503584,0.1447984526228021,-0.1837342712025034
0.2760000000000002,0.3566798981147314,0.7391753687667494,0.1433201018852686,-0.182168104290783
0.2780000000000002,0.35814322283450134,0.7316623598849787,0.14185677716549866,-0.18059887472325098
0.2800000000000002,0.3595916701152027,0.724223640350682,0.1404083298847973,-0.17902779245988398
0.2820000000000002,0.3610253873014479,0.7168585931225844,0.1389746126985521,-0.17745592741356386
0.2840000000000002,0.362444520493478,0.709566596015029,0.13755547950652203,-0.17588423703859135
0.2860000000000002,0.3638492145411076,0.7023470238147992,0.13615078545889242,-0.17431358785935114
0.2880000000000002,0.36523961304091085,0.6951992499016262,0.13476038695908915,-0.17274477216269712
0.2900000000000002,0.3666158583358655,0.6881226474773449,0.13338414166413448,-0.17117852084944296
0.2920000000000002,0.36797809151684274,0.6811165904886147,0.13202190848315726,-0.16961551325337965
0.2940000000000002,0.3693264524254661,0.6741804543116747,0.13067354757453392,-0.16805638458262706
0.2960000000000002,0.3706610796579743,0.6673136162541043,0.1293389203420257,-0.1665017315120405
0.2980000000000002,0.3719821105698093,0.6605154559175043,0.1280178894301907,-0.16495211635180684
0.3000000000000002,0.3732896812807212,0.6537853554559631,0.1267103187192788,-0.1634080701324061
0.3020000000000002,0.3745839266802368,0.6471226997577948,0.12541607331976318,-0.16187009487655235
0.3040000000000002,0.3758649804333809,0.6405268765720273,0.1241350195666191,-0.16033866527183172
0.3060000000000002,0.3771329749865734,0.6339972765962568,0.12286702501342661,-0.15881422991145477
0.3080000000000002,0.3783880415736505,0.6275332935385607,0.12161195842634948,-0.1572972122329901
0.3100000000000002,0.3796303102219766,0.6211343241630165,0.12036968977802343,-0.15578801125450603
0.3120000000000002,0.3808599097586283,0.6147997683258685,0.11914009024137168,-0.15428700218319502
0.3140000000000002,0.38207696781664313,0.6085290290074039,0.11792303218335687,-0.15279453695208023
0.3160000000000002,0.3832816108413292,0.602321512343052,0.11671838915867078,-0.15131094472495654
0.3180000000000002,0.38447396409664125,0.5961766276560173,0.11552603590335875,-0.1498365323975852
0.32000000000000023,0.3856541516716269,0.5900937874928444,0.11434584832837308,-0.14837158511378856
0.32200000000000023,0.38682229648695216,0.5840724076626203,0.11317770351304784,-0.14691636680783215
0.32400000000000023,0.3879785203015122,0.5781119072800209,0.1120214796984878,-0.14547112077904778
0.32600000000000023,0.3891229437191363,0.572211708812041,0.1108770562808637,-0.1440360703006558
0.32800000000000024,0.3902556861953923,0.5663712381280052,0.1097443138046077,-0.14261141926178045
0.33000000000000024,0.3913768660444969,0.5605899245522998,0.1086231339555031,-0.14119735283973345
0.33200000000000024,0.39248660044633527,0.5548672009191724,0.10751339955366473,-0.13979403819827496
0.33400000000000024,0.3935850054535931,0.5492025036289085,0.1064149945464069,-0.13840162520678945
0.33600000000000024,0.3946721959990025,0.5435952727046952,0.1053278040009975,-0.13702024717499217
0.33800000000000024,0.3957482859027015,0.5380449518495043,0.1042517140972985,-0.13565002159766149
0.34000000000000025,0.39681338787970627,0.5325509885023738,0.10318661212029373,-0.13429105090409443
0.34200000000000025,0.39786761354749334,0.5271128338935223,0.10213238645250666,-0.13294342320724084
0.34400000000000025,0.3989110734336889,0.5217299430977936,0.10108892656631108,-0.13160721304791156
0.34600000000000025,0.3999438769838609,0.5164017750859959,0.10005612301613909,-0.130282482129906
0.34800000000000025,0.40096613256940844,0.5111277927737649,0.09903386743059156,-0.12896928004240404
0.35000000000000026,0.4019779474955437,0.5059074630676452,0.09802205250445628,-0.12766764496645644
0.35200000000000026,0.40297942800936004,0.5007402569081478,0.09702057199063996,-0.12637760436291057
0.35400000000000026,0.40397067930797925,0.49562564930959196,0.09602932069202075,-0.12509917563958428
0.35600000000000026,0.40495180554677246,0.4905631193965989,0.09504819445322754,-0.12383236679590581
0.35800000000000026,0.40592290984764673,0.48555215043714767,0.09407709015235327,-0.12257717704368964
0.36000000000000026,0.40688409430739103,0.48059222987214406,0.09311590569260897,-0.1213335974030505
0.36200000000000027,0.407835460006074,0.4756828493414938,0.09216453999392599,-0.12010161127279373
0.36400000000000027,0.4087771070154874,0.47082350470669815,0.09122289298451258,-0.1188811949749109
0.36600000000000027,0.40970913440762746,0.46601369607002074,0.09029086559237254,-0.11767231827308189
0.36800000000000027,0.41063164026320803,0.4612529277902948,0.08936835973679197,-0.11647494486526444
0.3700000000000003,0.41154472168019895,0.4565407084954597,0.08845527831980105,-0.1152890328506797
0.3720000000000003,0.41244847478238283,0.45187655109192915,0.08755152521761717,-0.11411453517163572
0.3740000000000003,0.41334299472792463,0.4472599727709087,0.08665700527207537,-0.11295140003074655
0.3760000000000003,0.4142283757179482,0.442690495011785,0.08577162428205182,-0.11179957128425455
0.3780000000000003,0.41510471100511365,0.4381676435827193,0.08489528899488635,-0.11065898881220715
