time_s,desired_position_rad,desired_velocity_rad_s,desired_acceleration_rad_s2,actual_position_rad,actual_velocity_rad_s,position_error_rad,feedback_component,model_component,command_torque_Nm,gravity_torque_Nm,dynamic_bias_Nm,virtual_acceleration_rad_s2
3.00999999999989,-0.5062825238607482,-0.7851501262405777,0.06200602514598939,-0.5058631645652072,-0.7774192861771742,-0.0004193592955410441,-0.7599633546621403,-0.570460426252234,19.320615919645665,19.96509420583757,19.891076345897897,-0.1866566592494873
3.01199999999989,-0.5078526897694459,-0.7850106168149549,0.0775029415089119,-0.5074177693248195,-0.777302379806167,-0.00043492044462634105,-0.7603550022823421,-0.5234904365285952,19.44194008437707,20.039392198915724,19.965430520905663,-0.1712879617668548
3.0139999999998897,-0.5094225456673973,-0.7848401165143337,0.09299679818840993,-0.5089720788959324,-0.7771547855564278,-0.0004504667714648747,-0.7607171609767616,-0.47650033558837124,19.56322772406694,20.113630480528396,20.039728059655314,-0.15591267506723566
3.0159999999998894,-0.5109920295793794,-0.7846386320697741,0.10848698351354713,-0.5105260319146832,-0.77697650937537,-0.00046599766469623827,-0.7610498112722437,-0.4294919732876723,19.684473895878792,20.187805965923424,20.113965869166464,-0.14053140444059942
3.017999999999889,-0.5125610795448555,-0.7844061714355369,0.12397288595833908,-0.5120795670315345,-0.7767675584256332,-0.0004815125133210696,-0.7613529346227739,-0.38246719996395784,19.805673664889984,20.261915578926537,20.188140864853942,-0.12514475533536354
3.019999999999889,-0.5141296336204192,-0.7841427437887699,0.13945389416586895,-0.5136326229137042,-0.7765279410848281,-0.0004970107067150398,-0.7616265134054006,-0.33542786635828303,19.926822104351125,20.33595625212167,20.26224997070941,-0.10975333333294213
3.0219999999998888,-0.5156976298822413,-0.7838483595291456,0.15492939697244051,-0.5151851382475946,-0.7762576669452089,-0.0005124916346467279,-0.7618705309184665,-0.28837582353974794,20.047914295941712,20.409924927029913,20.33629011948146,-0.09435774412301728
3.0239999999998886,-0.5172650064285144,-0.7835230302784504,0.17039878343170117,-0.5167370517412212,-0.7759567468132732,-0.000527954687293164,-0.7620849713804271,-0.2413129228306149,20.168945330023842,20.483818554286938,20.410258252854458,-0.07895859347902706
3.0259999999998883,-0.518831701381896,-0.7831667688801262,0.1858614428387614,-0.5182883021266398,-0.775625192709296,-0.0005433992552562605,-0.7622698199299406,-0.19424101573271332,20.289910305893024,20.557634093818823,20.48415132162574,-0.06355648723407623
3.027999999999888,-0.5203976528919517,-0.782779589398763,0.20131676475429977,-0.5198388281623734,-0.7752630178667944,-0.0005588247295783555,-0.7624250626267981,-0.1471619538547299,20.410804332026636,20.631368515016376,20.557966285881367,-0.048152031257136796
3.029999999999888,-0.5219627991375981,-0.7823615071195436,0.21676413902867953,-0.5213885686358373,-0.7748702367319291,-0.000574230501760864,-0.7625506864542485,-0.10007758884085396,20.531622526329482,20.705018796907957,20.631700115170336,-0.032745831429691674
3.0319999999998877,-0.5235270783295408,-0.7819125385476405,0.23220295582601008,-0.522937462365763,-0.7744468649628415,-0.0005896159637778231,-0.7626466793212205,-0.05298977229948759,20.652360016377777,20.77858192833048,20.705349788677264,-0.017338493622399753
3.0339999999998875,-0.5250904287127159,-0.7814327014075644,0.2476326056482398,-0.5244854482046208,-0.7739929194289308,-0.0006049805080950987,-0.762713030066325,-0.005900355733644755,20.773011939659696,20.85205490809901,20.77891229539334,-0.001930623672314058
3.0359999999998872,-0.5266527885687271,-0.7809220146424637,0.26305247935921344,-0.526032465041041,-0.7735084182100695,-0.0006203235276861507,-0.7627497284618003,0.04118880952860644,20.89357344381447,20.92543474517451,20.852384634285865,0.01347717263988607
3.037999999999887,-0.5282140962182825,-0.7803804984133776,0.27846196820871993,-0.5275784518022325,-0.7729933805957628,-0.0006356444160500185,-0.7627567652184393,0.08827587240268495,21.014039686868617,20.998718458829998,20.92576381446593,0.028884289612329805
3.039999999999887,-0.5297742900236291,-0.7798081740984398,0.2938604638565205,-0.529123347456401,-0.7724478270842495,-0.0006509425672280855,-0.7627341319907062,0.1353589821157878,21.13440583747033,21.071903078814955,20.999046855354543,0.044290121644307845
3.0419999999998866,-0.5313333083909877,-0.779205064292034,0.30924735839638207,-0.5306670910151641,-0.7718717793815488,-0.000666217375823619,-0.7626818213829251,0.1824362882741348,21.254667075121137,21.144985645517988,21.072230786847,0.05969406325828264
3.0439999999998864,-0.5328910897729822,-0.7785711928039026,0.3246220443800505,-0.532209621535965,-0.7712652604004525,-0.000681468237017202,-0.7625998269548685,0.2295059409306203,21.37481859040619,21.21796321012772,21.145312649475567,0.07509550912203178
3.045999999999886,-0.5344475726710711,-0.7779065846582067,0.3399839148412487,-0.5337508781244839,-0.7706282942594648,-0.0006966945465872731,-0.7624881432286619,0.27656609065122856,21.494855585221554,21.290832834791882,21.218289494570325,0.09049385407038679
3.047999999999886,-0.5360026956379746,-0.777211266092538,0.35533236331963464,-0.5352907999370472,-0.7699609062816896,-0.0007118957009274451,-0.7623467656953244,0.32361488858169757,21.614773272999987,21.363591592774622,21.29115838441829,0.10588849312705234
3.0499999999998857,-0.5375563972801009,-0.7764852645568827,0.3706667838847433,-0.5368293261830346,-0.7692631229936688,-0.0007270710970662675,-0.7621756908218811,0.37065048651355,21.73456687893427,21.436236568611864,21.36391639242072,0.12127882152621927
3.0519999999998855,-0.5391086162599688,-0.7757286087125388,0.3859865711599029,-0.5383663961272829,-0.7685349721241698,-0.0007422201326858779,-0.7619749160583449,0.4176710369501844,21.85423164019872,21.508764858265046,21.436560603248534,0.1366642347341967
3.0539999999998853,-0.540659291298632,-0.7749413284309827,0.40129112034615244,-0.5399019490924887,-0.7677764826029249,-0.0007573422061433188,-0.7617444398454478,0.4646746931722294,21.973762806168267,21.58117356927257,21.50908811299604,0.1520441284708014
3.055999999999885,-0.5422083611780946,-0.7741234547926924,0.4165798272460911,-0.5414359244616074,-0.7669876845593228,-0.0007724367164871904,-0.7614842616212767,0.5116596093037635,22.093155638636162,21.653459820899712,21.5814960293324,0.1674178987310334
3.057999999999885,-0.5437557647437301,-0.7732750200859184,0.4318520882877491,-0.5429682616802495,-0.7661686093210538,-0.0007875030634806324,-0.7611943818291724,0.5586239403773587,22.212405412029025,21.7256207442865,21.653781471651666,0.18278494180636373
3.0599999999998846,-0.5453014409066954,-0.7723960578054104,0.44710730054841064,-0.5444989002590749,-0.7653192894127077,-0.000802540647620531,-0.7608748019250435,0.6055658423995594,22.33150741362017,21.797653482593454,21.72594157122061,0.19814465430616457
3.0619999999998844,-0.5468453286463418,-0.7714866026510945,0.4623448617784125,-0.5460277797761836,-0.7644397585543268,-0.00081754887015828,-0.7605255243846037,0.6524834724163514,22.45045694374091,21.869555191145555,21.79797347132456,0.21349643317913847
3.063999999999884,-0.5483873670126257,-0.7705466905267021,0.477564170424937,-0.5475548398795034,-0.7635300516599144,-0.0008325271331223183,-0.7601465527109404,0.6993749885782939,22.569249315989723,21.94132303757419,21.869874327411427,0.22883967573463476
3.065999999999884,-0.5499274951285125,-0.7695763585383552,0.49276462565573387,-0.5490800202891751,-0.7625902048358981,-0.0008474748393373366,-0.7597378914414608,0.7462385502060598,22.687879857439746,22.012954201956983,21.941641307233688,0.2441737796640997
3.0679999999998837,-0.5514656521923811,-0.7685756449930988,0.507945627382858,-0.5506032607999343,-0.7616202553795495,-0.0008623913924468152,-0.7592995461550672,0.7930723178557874,22.806343908844067,22.08444587695564,22.01327159098828,0.25949814306246566
3.0699999999998835,-0.5530017774804243,-0.7675445893973906,0.5231065762863554,-0.552124501283489,-0.7606202417773601,-0.0008772761969353393,-0.7588315234791978,0.8398744533844131,22.924636824838924,22.155795267951746,22.08476237145451,0.2748121644495334
3.0719999999998833,-0.5545358103490464,-0.7664832324555396,0.5382468738379229,-0.5536436816908957,-0.7595902037033754,-0.0008921286581506926,-0.7583338310967165,0.8866431200150657,23.04275397414498,22.22699959318058,22.156110854129913,0.29011524279137557
3.073999999999883,-0.5560676902372557,-0.7653916160681011,0.5533659223245333,-0.5551607420549307,-0.7585301820174845,-0.0009069481823249514,-0.7578064777522693,0.9333764824029165,23.16069073976707,22.29805608386253,22.227314257364153,0.3054067775218854
3.075999999999883,-0.5575973566690581,-0.7642697833302206,0.5684631248720488,-0.556675622492458,-0.7574402187636686,-0.0009217341766000198,-0.7572494732592113,0.9800727067003835,23.278442519190826,22.368961984332838,22.298369812490442,0.3206861685641199
3.0779999999998826,-0.5591247492558415,-0.7631177785299333,0.5835378854687591,-0.5581882632067945,-0.7563203571682066,-0.0009364860490470583,-0.7566628285052914,1.0267299606233835,23.396004724578823,22.43971455216883,22.36927476395544,0.33595281635198015
3.0799999999998824,-0.5606498076987624,-0.7619356471464168,0.598589608988928,-0.5596986044900701,-0.7551706416378388,-0.0009512032086922417,-0.7560465554591851,1.0733464135167385,23.513372782963195,22.51031105831523,22.440026369446457,0.3512061218516187
3.081999999999882,-0.5621724717911242,-0.7607234358481938,0.6136177012162836,-0.5612065867255859,-0.7539911177578896,-0.0009658850655382967,-0.7554006671759503,1.1199202364205003,23.630542136437416,22.580748787207167,22.510621900016915,0.3664454865831448
3.083999999999882,-0.5636926814207561,-0.7594811924912905,0.628621568867477,-0.5627121503901665,-0.7527818322903477,-0.0009805310305895931,-0.754725177802885,1.1664496021357693,23.747508242345134,22.651025036891184,22.581058640209363,0.38167031264216655
3.0859999999998817,-0.5652103765723844,-0.7582089661173482,0.6436006196154997,-0.5642152360565104,-0.7515428331719046,-0.0009951405158740156,-0.754020102584597,1.2129326852911846,23.864266573467752,22.721137119143897,22.651333888176566,0.3968800027215489
3.0879999999998815,-0.5667254973300042,-0.756906806951685,0.6585542621130852,-0.5657157843955343,-0.7502741695119534,-0.0010097129344699418,-0.7532854578685748,1.259367662408857,23.980812618209114,22.791082359588458,22.72144495580026,0.4120739601329927
3.0899999999998813,-0.5682379838792416,-0.7555747664013153,0.673481906016028,-0.5672137361787154,-0.7489758915905437,-0.0010242477005262263,-0.7525212611094216,1.3057527119713794,24.097141880779006,22.860858097808915,22.791389168807626,0.42725158882896674
3.091999999999881,-0.5697477765097178,-0.7542128970529194,0.6883829620065068,-0.568709032280428,-0.7476480508562978,-0.0010387442292897342,-0.7517275308740141,1.352086014487954,24.213249881373713,22.93046168746225,22.861163866885757,0.44241229342434496
3.093999999999881,-0.5712548156174045,-0.752821252670767,0.7032568418163462,-0.5702016136802766,-0.7462906999242837,-0.00105320193712799,-0.7509042868455504,1.398365752561405,24.329132156355122,22.999890496388183,22.93076640379372,0.45755547921834083
3.0959999999998806,-0.5727590417069786,-0.7513998881945958,0.7181029582502392,-0.5716914214654243,-0.744903892573848,-0.001067620241554268,-0.7500515498278748,1.4445901109548243,24.444784258427244,23.069141906716656,23.00019414747242,0.47268055221631666
3.0979999999998804,-0.574260395394169,-0.7499488597374417,0.7329207252089255,-0.573178396832917,-0.7434876837464075,-0.0010819985612519067,-0.7491693417491212,1.4907572766587438,24.56020175681098,23.138213314973285,23.069444480152235,0.48778691915176753
3.09999999999988,-0.5757588174081038,-0.7484682245834229,0.7477095577123462,-0.5746624810920035,-0.7420421295431984,-0.0010963363161002881,-0.7482576856657681,1.5368654389578482,24.675380237416196,23.207102132182126,23.13851479845835,0.502873987508151
3.10199999999988,-0.5772542485936473,-0.7469580411854805,0.762468871922712,-0.5761436156664494,-0.7405672872229857,-0.0011106329271978188,-0.7473166057655658,1.5829127894985122,24.79031530301223,23.2758057839666,23.207402513513717,0.5179411655409947
3.1039999999998797,-0.5787466299137367,-0.745418369163069,0.7771980851675703,-0.5776217420968489,-0.7390632151997311,-0.0011248878168877985,-0.7463461273709384,1.628897522355908,24.90500257339592,23.344321710647787,23.276105051040012,0.5329878622998524
3.1059999999998795,-0.580235902451713,-0.7438492692998037,0.7918966159628024,-0.5790968020429293,-0.7375299730402178,-0.001139100408783622,-0.7453462769419117,1.6748178341013324,25.019437685557264,23.412647367340508,23.34461985145593,0.548013487650341
3.1079999999998793,-0.5817220074136463,-0.7422508035410604,0.8065638840355805,-0.5805687372858527,-0.7359676214616367,-0.0011532701277936486,-0.7443170820788199,1.7206719238696544,25.133616293842994,23.48078022404716,23.41294436997334,0.5630174522962125
3.109999999999879,-0.583204886130657,-0.7406230349915307,0.8211993103472712,-0.582037489730511,-0.7343762223291286,-0.0011673964001460702,-0.7432585715246487,1.766457993426959,25.247534070118146,23.548717765749153,23.48107607669119,0.57799916780149
3.111999999999879,-0.5846844800612333,-0.7389660279127289,0.8358023171163121,-0.5835030014078175,-0.7327558386532862,-0.0011814786534157795,-0.7421707751676914,1.8121742472377982,25.361186703924766,23.616457492495925,23.549012456686967,0.5929580466124761
3.1139999999998786,-0.5861607307935398,-0.7372798477204575,0.850372327840996,-0.5849652144769928,-0.7311065345876144,-0.0011955163165470184,-0.7410537240430919,1.8578188925332457,25.474569902638997,23.683996919491907,23.61675101010575,0.6078935020800287
3.1159999999998784,-0.5876335800477255,-0.7355645609822234,0.8649087673222475,-0.5864240712278447,-0.7294283754259487,-0.0012095088198808002,-0.7399074503350791,1.903390139378307,25.587679391625553,23.751333577180645,23.684289252247247,0.6228049484816112
3.117999999999878,-0.5891029696782235,-0.7338202354146102,0.8794110616863261,-0.5878795140830444,-0.7277214275998316,-0.0012234555951791126,-0.738731987378465,1.9488862007397232,25.700510914389636,23.818465011327216,23.751624713649914,0.6376918010434981
3.119999999999878,-0.5905688416760474,-0.7320469398806041,0.8938786384074823,-0.589331485600396,-0.7259857586758474,-0.0012373560756513413,-0.7375273696601996,1.9943052925537386,25.81306023272718,23.885388783097554,23.81875494017344,0.6525534759629305
3.1219999999998778,-0.5920311381710801,-0.7302447443868773,0.9083109263305553,-0.5907799284751019,-0.7242214373529161,-0.0012512096959782504,-0.7362936328206153,2.0396456337938123,25.92532312687196,23.952102469136086,23.88567749307815,0.6673893904302977
3.1239999999998775,-0.5934898014343609,-0.7284137200810209,0.9227073556935383,-0.592224785542021,-0.7224285334595442,-0.0012650158923399601,-0.735030813654729,2.084905446538335,26.0372953956409,24.01860366164051,23.952389949102564,0.6821989626512817
3.1259999999998773,-0.5949447738803612,-0.7265539392487397,0.9370673581500466,-0.593665999777923,-0.7206071179510334,-0.0012787741024381516,-0.7337389501127838,2.1300829560387196,26.14897285657704,24.08488996843446,24.01888990053832,0.6969816118691459
3.127999999999877,-0.5963959980692601,-0.7246654753109966,0.9513903667917717,-0.5951035143037363,-0.7187572629066488,-0.001292483765523822,-0.7324180813014838,2.175176390786769,26.26035134608959,24.150959013037657,24.08517495530282,0.7117367583867843
3.129999999999877,-0.5978434167092118,-0.7227484028211142,0.9656758161708568,-0.5965372723867898,-0.7168790415267429,-0.0013061443224220426,-0.731068247484358,2.220183982582702,26.371426719592122,24.216808434733778,24.15124273700942,0.7264638235889779
