time_s,joint2_position_rad,joint2_velocity_rad_s,position_error_rad,pd_torque_Nm,gravity_comp_torque_Nm,command_torque_Nm
0.002,-0.0006047126829422198,-0.3023563414711099,-0.4993952873170578,-20.0,-4.039886668000083,-24.039886668000083
0.004,-0.0013255318533670177,-0.3604095852123989,-0.49867446814663297,-17.556960760913434,-4.035552299284744,-21.59251306019818
0.006,-0.0021460487803247864,-0.4102584634788843,-0.49785395121967524,-17.063702044166128,-4.030890379314426,-21.094592423480556
0.008,-0.0030523284491806137,-0.4531398344279138,-0.49694767155081937,-16.632090340955934,-4.025781316325471,-20.657871657281405
0.01,-0.0040312870787437005,-0.4894793147815432,-0.4959687129212563,-16.252788186609465,-4.02014338314446,-20.272931569753926
0.012,-0.00513026626534002,-0.5494895932981594,-0.49486973373466,-15.922913998597906,-4.013899874282257,-19.936813872880162
0.014,-0.006319195890717385,-0.5944648126886825,-0.4936808041092826,-15.398872603001124,-4.006641891867089,-19.405514494868214
0.016,-0.007572841443530442,-0.6268227764065286,-0.49242715855646957,-14.991513662861845,-3.998445128096561,-18.989958790958404
0.018000000000000002,-0.008870361350820661,-0.6487599536451091,-0.49112963864917936,-14.682504131006553,-3.9893606805713704,-18.671864811577922
0.020000000000000004,-0.01019453994978652,-0.6620892994829296,-0.48980546005021347,-14.4551059168063,-3.9794226148742764,-18.434528531680577
0.022000000000000006,-0.011531370275012155,-0.6684151626128176,-0.48846862972498784,-14.295504006145102,-3.968646593958844,-18.264150600103946
0.024000000000000007,-0.01286962353086729,-0.6691266279275674,-0.4871303764691327,-14.191423888096972,-3.9570350221124464,-18.14845891020942
0.02600000000000001,-0.014200462641233048,-0.6654195551828789,-0.48579953735876696,-14.13220203534477,-3.9445801756507164,-18.076782210995486
0.02800000000000001,-0.015517096340895275,-0.6583168498311132,-0.48448290365910474,-14.10862505288765,-3.9312669745646156,-18.039892027452265
0.030000000000000013,-0.01681447007843383,-0.6486868687692773,-0.48318552992156616,-14.112781347715284,-3.9170753892535735,-18.029856736968856
0.032000000000000015,-0.018088990842668767,-0.6372603821174679,-0.4819110091573312,-14.137926246708426,-3.9019824871328987,-18.039908733841326
0.034000000000000016,-0.01933828347312503,-0.6246463152281316,-0.48066171652687495,-14.178357309353505,-3.885964131661349,-18.064321441014854
0.03600000000000002,-0.020561569287195557,-0.6116429070352631,-0.47943843071280445,-14.229298139249943,-3.8689963519379917,-18.098294491187936
0.03800000000000002,-0.021758693275745946,-0.598561994275195,-0.4782413067242541,-14.284393972230074,-3.8510775626939773,-18.13547153492405
0.04000000000000002,-0.022929979286172682,-0.585643005213369,-0.4770700207138273,-14.341156314768602,-3.832204187311734,-18.173360502080335
0.04200000000000002,-0.024076129540537897,-0.5730751271826077,-0.4759238704594621,-14.397656786846142,-3.8123706986934933,-18.210027485539634
0.044000000000000025,-0.025198212681128554,-0.561041570295328,-0.47480178731887146,-14.45235380091762,-3.7915702323750313,-18.24392403329265
0.04600000000000003,-0.026297354283979963,-0.5495708014257051,-0.47370264571602005,-14.503738930392236,-3.769797486605452,-18.27353641699769
0.04800000000000003,-0.02737495061399371,-0.5387981650068732,-0.4726250493860063,-14.551539417235162,-3.747041775949537,-18.2985811931847
0.05000000000000003,-0.0284325058195788,-0.5287776027925467,-0.4715674941804212,-14.594616655385268,-3.7232946519215098,-18.31791130730678
0.05200000000000003,-0.029471596201394983,-0.5195451909080915,-0.470528403798605,-14.632478944876475,-3.6985477844762276,-18.3310267293527
0.054000000000000034,-0.030493838269606336,-0.5111210341056769,-0.46950616173039367,-14.664774624679467,-3.6727930825910224,-18.337567707270487
0.056000000000000036,-0.031500786730011957,-0.5034742302028119,-0.46849921326998806,-14.691278196370332,-3.646022807688923,-18.337301004059256
0.05800000000000004,-0.03249364016801685,-0.496426719002444,-0.46750635983198313,-14.712174689177028,-3.6182268171016982,-18.330401506278726
0.06000000000000004,-0.03347407469753676,-0.49021726475995564,-0.46652592530246323,-14.728840641259774,-3.5893812207484603,-18.318221862008233
0.06200000000000004,-0.03444383672388818,-0.48488101317570903,-0.4655561632761118,-14.739298894018884,-3.559477415714134,-18.298776309733018
0.06400000000000004,-0.035421641671702225,-0.48890247390702324,-0.46457835832829775,-14.743198425638802,-3.5285161808314625,-18.271714606470265
