time_s,joint2_position_rad,joint2_velocity_rad_s,position_error_rad,pd_torque_Nm,gravity_comp_torque_Nm,command_torque_Nm
1.442000000000001,-1.7486197690524756,0.0744259387563002,1.2486197690524756,49.34320888640676,0.0,49.34320888640676
1.444000000000001,-1.7484739463974999,0.07291132748789567,1.2484739463974999,49.349383252048625,0.0,49.349383252048625
1.446000000000001,-1.7483311496389753,0.07139837926227072,1.2483311496389753,49.355667235996826,0.0,49.355667235996826
1.448000000000001,-1.748191375019545,0.06988730971516545,1.248191375019545,49.362058951460845,0.0,49.362058951460845
1.450000000000001,-1.7480546183582726,0.06837833063622732,1.2480546183582726,49.36855652306048,0.0,49.36855652306048
1.452000000000001,-1.747920875058793,0.06687164973980488,1.247920875058793,49.37515808924109,0.0,49.37515808924109
1.454000000000001,-1.7477901401178575,0.0653674704677143,1.2477901401178575,49.38186180443328,0.0,49.38186180443328
1.456000000000001,-1.7476624081342138,0.06386599182180579,1.2476624081342138,49.38866584097258,0.0,49.38866584097258
1.458000000000001,-1.7475376733177652,0.06236740822424981,1.2475376733177652,49.395568390794104,0.0,49.395568390794104
1.460000000000001,-1.7474159294989582,0.060871909403554636,1.2474159294989582,49.40256766691661,0.0,49.40256766691661
1.462000000000001,-1.7472971701383493,0.05937968030441647,1.2472971701383493,49.40966190472989,0.0,49.40966190472989
1.464000000000001,-1.74718138833631,0.05789090101959261,1.24718138833631,49.41684936309864,0.0,49.41684936309864
1.466000000000001,-1.747068576842826,0.05640574674207496,1.247068576842826,49.42412832529566,0.0,49.42412832529566
1.468000000000001,-1.7469587280673542,0.05492438773592477,1.2469587280673542,49.43149709977644,0.0,49.43149709977644
1.470000000000001,-1.7468518340887058,0.05344698932421502,1.2468518340887058,49.43895402080677,0.0,49.43895402080677
1.472000000000001,-1.7467478866649206,0.05197371189260466,1.2467478866649206,49.44649744895452,0.0,49.44649744895452
1.474000000000001,-1.7466468772431063,0.050504710907149114,1.2466468772431063,49.454125771455985,0.0,49.454125771455985
1.476000000000001,-1.7465487969692162,0.04904013694502908,1.2465487969692162,49.46183740246706,0.0,49.46183740246706
1.478000000000001,-1.7464536366977423,0.04758013573694949,1.2464536366977423,49.469630783208416,0.0,49.469630783208416
1.480000000000001,-1.7463613870013022,0.04612484822003741,1.2463613870013022,49.4775043820141,0.0,49.4775043820141
1.482000000000001,-1.7462720381801018,0.04467441060013216,1.2462720381801018,49.48545669429179,0.0,49.48545669429179
1.484000000000001,-1.746185580271257,0.043228954422430625,1.246185580271257,49.493486242403016,0.0,49.493486242403016
1.486000000000001,-1.746102003057958,0.04178860664951454,1.246102003057958,49.50159157547083,0.0,49.50159157547083
1.488000000000001,-1.7460212960784662,0.04035348974584665,1.2460212960784662,49.509771269122204,0.0,49.509771269122204
1.490000000000001,-1.7459434486349306,0.03892372176788435,1.2459434486349306,49.518023925171875,0.0,49.518023925171875
1.492000000000001,-1.7458684498025239,0.03749941620333322,1.2458684498025239,49.52634817125415,0.0,49.52634817125415
1.494000000000001,-1.7457962884364064,0.036080683058727366,1.2457962884364064,49.53474266247429,0.0,49.53474266247429
1.496000000000001,-1.7457269531811996,0.0346676276033504,1.2457269531811996,49.54320607298644,0.0,49.54320607298644
1.498000000000001,-1.745660432478816,0.03326035119175994,1.245660432478816,49.55173710642118,0.0,49.55173710642118
1.500000000000001,-1.7455967145761835,0.03185895131628678,1.2455967145761835,49.56033448961857,0.0,49.56033448961857
1.5020000000000011,-1.745535787532797,0.030463521693250988,1.245535787532797,49.56899697251705,0.0,49.56899697251705
1.5040000000000011,-1.745477639228069,0.029074152363949,1.245477639228069,49.57772332776587,0.0,49.57772332776587
1.5060000000000011,-1.7454222573684655,0.027690929801869043,1.2454222573684655,49.58651235021117,0.0,49.58651235021117
1.5080000000000011,-1.7453696294944208,0.026313937022349552,1.2453696294944208,49.59536285632367,0.0,49.59536285632367
1.5100000000000011,-1.7453197429870349,0.024943253692937664,1.2453197429870349,49.60427368359804,0.0,49.60427368359804
1.5120000000000011,-1.7452725850745476,0.023578956243563695,1.2452725850745476,49.613243689937896,0.0,49.613243689937896
1.5140000000000011,-1.7452281428385956,0.02222111797600656,1.2452281428385956,49.622271753033395,0.0,49.622271753033395
1.5160000000000011,-1.745186403220251,0.020869809172285366,1.245186403220251,49.63135676973577,0.0,49.63135676973577
1.5180000000000011,-1.7451473530258477,0.019525097201692026,1.2451473530258477,49.640497655431766,0.0,49.640497655431766
1.5200000000000011,-1.7451109789325951,0.01818704662622558,1.2451109789325951,49.649693343420374,0.0,49.649693343420374
1.5220000000000011,-1.7450772674939867,0.01685571930422209,1.2450772674939867,49.658942784294,0.0,49.658942784294
1.5240000000000011,-1.7450462051450026,0.015531174491999838,1.2450462051450026,49.66824494532569,0.0,49.66824494532569
1.5260000000000011,-1.745017778207116,0.014213468943364406,1.245017778207116,49.67759880986411,0.0,49.67759880986411
1.5280000000000011,-1.7449919728931023,0.012902657006838214,1.2449919728931023,49.687003376737714,0.0,49.687003376737714
1.5300000000000011,-1.7449687753116612,0.011598790720498735,1.2449687753116612,49.696457659669385,0.0,49.696457659669385
1.5320000000000011,-1.7449481714718524,0.010301919904330131,1.2449481714718524,49.705960686702454,0.0,49.705960686702454
1.5340000000000011,-1.7449301472873524,0.009012092250006307,1.2449301472873524,49.71551149963946,0.0,49.71551149963946
1.5360000000000011,-1.7449146885805362,0.007729353408041975,1.2449146885805362,49.725109153494046,0.0,49.725109153494046
1.5380000000000011,-1.7449017810863916,0.0064537470722620584,1.2449017810863916,49.734752715957114,0.0,49.734752715957114
1.5400000000000011,-1.7448914104562685,0.0051853150615531855,1.2448914104562685,49.744441266877566,0.0,49.744441266877566
1.5420000000000011,-1.7448835622614707,0.003924097398872246,1.2448835622614707,49.75417389775832,0.0,49.75417389775832
1.5440000000000011,-1.7448782219966956,0.002670132387500657,1.2448782219966956,49.76394971126785,0.0,49.76394971126785
1.5460000000000012,-1.7448753750833266,0.0014234566845416376,1.2448753750833266,49.77376782076782,0.0,49.77376782076782
1.5480000000000012,-1.7448750068725833,0.0001841053716671215,1.2448750068725833,49.78362734985673,0.0,49.78362734985673
1.5500000000000012,-1.744877102648537,-0.0010478879768689908,1.244877102648537,49.793527431929995,0.0,49.793527431929995
1.5520000000000012,-1.744881647630995,-0.0022724912289281683,1.244881647630995,49.803467209756434,0.0,49.803467209756434
1.5540000000000012,-1.7448886269782586,-0.0034896736318646747,1.2448886269782586,49.81344583507123,0.0,49.81344583507123
1.5560000000000012,-1.7448980257897637,-0.00469940575254566,1.2448980257897637,49.82346246818527,0.0,49.82346246818527
1.5580000000000012,-1.7449098291086036,-0.005901659419971769,1.2449098291086036,49.83351627761092,0.0,49.83351627761092
1.5600000000000012,-1.7449240219239446,-0.007096407670450662,1.2449240219239446,49.84360643970392,0.0,49.84360643970392
1.5620000000000012,-1.7449405891733352,-0.008283624695271845,1.2449405891733352,49.85373213832139,0.0,49.85373213832139
1.5640000000000012,-1.744959515744917,-0.009463285790826993,1.244959515744917,49.863892564495586,0.0,49.863892564495586
1.5660000000000012,-1.7449807864795392,-0.01063536731111677,1.2449807864795392,49.87408691612329,0.0,49.87408691612329
