time_s,desired_position_rad,desired_velocity_rad_s,actual_position_rad,actual_velocity_rad_s,position_error_rad,nominal_feedforward_torque_Nm,mpc_correction_torque_Nm,actual_command_torque_Nm,effective_inertia,dynamic_bias_Nm,solver_time_s,solver_status
2.4599999999999507,-0.2519713246713854,0.09843649145418877,-0.25224766485989697,0.10073211426516726,-0.00027634018851158126,0.144930327721295,0.01275926502684776,0.15768959274814276,3.0563481077848214,7.552590977105974,0.006504418000076839,optimal
2.4799999999999485,-0.25049331789293466,0.049315558717221694,-0.25077410538660827,0.051677193594234734,-0.00028078749367360656,-0.05995566011366105,0.0048287085476171904,-0.05512695156604386,3.0563526948777833,7.421827349089321,0.00623467100012931,optimal
2.4999999999999463,-0.25,1.3277946176104325e-13,-0.25028327839432296,0.0024204364550249567,-0.0002832783943229611,-0.18528079724860635,-0.0033293460288838176,-0.18861014327749018,3.056356513627045,7.341095678408273,0.006414268000298762,optimal
2.519999999999944,-0.2504933178929294,-0.04931555871695666,-0.2507770965242377,-0.046845448192976154,-0.0002837786313082957,-0.23051613066000876,-0.01167314458625206,-0.24218927524626083,3.0563594972109986,7.310748655586224,0.0058467810004003695,optimal
2.539999999999942,-0.25197132467137484,-0.09843649145392531,-0.252253619223444,-0.09592758717788115,-0.0002822945520691844,-0.19546904095547468,-0.020155204368765278,-0.21562424532423996,3.0563615879652213,7.33091993042296,0.00637961299980816,optimal
2.5599999999999397,-0.2544281873178189,-0.14716894033048128,-0.2547070572516316,-0.1446336551773918,-0.00027886993381270875,-0.08028395562354529,-0.028721638663483172,-0.10900559428702847,3.0563627388108623,7.4015236405745695,0.006235572000150569,optimal
2.5799999999999375,-0.25785420971782996,-0.19532058063464564,-0.25812779167085836,-0.19277260052033174,-0.00027358195302840116,0.11455784059316709,-0.03731312906253257,0.07724471153063453,3.0563629142247644,7.522254376297112,0.006725552999796491,optimal
2.5999999999999353,-0.2622358709261958,-0.24270137984053047,-0.2625024072257859,-0.24015536464343715,-0.00026653629959005887,0.3882393130083379,-0.04586618659367761,0.34237312641466033,3.0563620913982876,7.692587598383623,0.0066816399998970155,optimal
2.619999999999933,-0.2675558785279178,-0.28912434757989974,-0.26781374016444487,-0.2865956087196354,-0.00025786163652707916,0.7396097515134405,-0.05431514142840378,0.6852946100850368,3.0563602610305174,7.911780559988403,0.006460675999733212,optimal
2.639999999999931,-0.2737932368834719,-0.33440627360771996,-0.27404094065742735,-0.3319104396721383,-0.0002477037739554433,1.1671878814521266,-0.06259414331809476,1.1045937381340318,3.056357428180756,8.178873806934044,0.0066047259997503716,optimal
2.6599999999999286,-0.280923329989007,-0.37836845084930504,-0.28115954950359834,-0.37592112915838954,-0.0002362195145913515,1.6691661247320475,-0.0706391511645858,1.5985269735674617,3.056353612872685,8.492693375933081,0.007040215000415628,optimal
2.6799999999999264,-0.2889180186244653,-0.4208373806754919,-0.2891415894427455,-0.4184538338012883,-0.0002235708182801721,2.2434161074660466,-0.07839002335686417,2.1650260841091824,3.056348850776653,8.851853795912946,0.006393258000116475,optimal
2.6999999999999242,-0.2977457514062281,-0.46164545762246273,-0.2979556703010139,-0.45934028568307383,-0.00020991889478577663,2.8874955860687423,-0.08579212006221346,2.8017034660065288,3.0563431935142016,9.254762073281698,0.006329849999929138,optimal
2.719999999999922,-0.30737168930601355,-0.500631630853946,-0.307567108000662,-0.4984184823594302,-0.00019541869464845263,3.5986568807485266,-0.09279857280379668,3.50585830794473,3.056336708889172,9.69962276255293,0.006303940000179864,optimal
2.73999999999992,-0.3177578431446041,-0.5376420397552866,-0.3179380571426193,-0.5355333457762969,-0.00018021399801521065,4.373856980789344,-0.09937192003815266,4.274485060751191,3.0563294807635217,10.184444299645918,0.006286668000029749,optimal
2.7599999999999176,-0.32886322351778063,-0.5725306211509962,-0.32902765631034575,-0.5705373659485,-0.00016443279256511678,5.209769471549447,-0.10548602112522311,5.104283450424224,3.0563216078243207,10.707046761753874,0.006278372999986459,optimal
2.7799999999999154,-0.34064400256277627,-0.6051596857493836,-0.3407921860132796,-0.6032912114454854,-0.00014818345050332526,6.102798275714199,-0.11112750077791368,5.991670774936285,3.0563132023911153,11.265071065811227,0.006129251999936969,optimal
2.7999999999999132,-0.3530536869268267,-0.6354004615392819,-0.35318523859215634,-0.6336643251267936,-0.00013155166532963225,7.049093442508156,-0.11629725700022156,6.932796185507935,3.056304387855023,11.855989855381164,0.0062275370000861585,optimal
2.819999999999911,-0.3660433012551918,-0.6631336019943426,-0.36615789970281537,-0.6615354929496515,-0.00011459844762357063,8.044568880608594,-0.12101098894997384,7.9235578916586205,3.0562952950258633,12.477119993042232,0.006459698000071512,optimal
2.839999999999909,-0.3795615814745083,-0.6882496570792571,-0.3796589348455605,-0.6867924127586448,-9.73533710522112e-05,9.084922091150801,-0.12529885888492281,8.959623232265878,3.056286057633234,13.125636737216755,0.0068001540003024274,optimal
2.8599999999999066,-0.3935551771086652,-0.7106495051990398,-0.3936349493437612,-0.7093310334800744,-7.97722350959762e-05,10.165656304342765,-0.12925450917844789,10.036401795164316,3.0562768027381604,13.798590025264279,0.006316184000297653,optimal
2.8799999999999044,-0.40796886182876074,-0.7302447443866793,-0.408030624923406,-0.7290619814139065,-6.176309464528407e-05,11.282105286333783,-0.13311311195294107,11.148992174380842,3.0562675993936708,14.492923119595309,0.006204453999998805,optimal
2.899999999999902,-0.42274575140619,-0.7469580411853143,-0.42278900975104955,-0.7459095385358484,-4.3258344859575804e-05,12.429455556868126,-0.13697282668599503,12.292482730182131,3.056258449540602,15.205488500280737,0.00888564899969424,optimal
2.9199999999999,-0.43782752820871,-0.7607234358480601,-0.4378517668637723,-0.7598095617847048,-2.4238655062291947e-05,13.602773713187037,-0.1407696468730248,13.462004066314012,3.0562493394473744,15.933068699354921,0.00551984599997013,optimal
2.939999999999898,-0.4531546713534901,-0.7714866026509937,-0.4531593969711998,-0.770708796182552,-4.725617709699925e-06,14.797034931883614,-0.14438242810776725,14.652652503775847,3.0562402639017447,16.67239805698865,0.005436359000213997,optimal
2.9599999999998956,-0.4686666916088425,-0.7792050642919666,-0.4686514580499758,-0.7785651002158133,1.5233558866678543e-05,16.007151076908258,-0.1477116169210158,15.859439459987241,3.0562312298470387,17.420183882439826,0.005597874000159209,optimal
2.9799999999998934,-0.48430237011758787,-0.7838483595291118,-0.48426679299882985,-0.7833479773005501,3.557711875801228e-05,17.227998824035634,-0.15070328004752198,17.07729554398811,3.05622225201878,18.173127482149805,0.005523894000361906,optimal
2.999999999999891,-0.4999999999999146,-0.7853981633974483,-0.4999437673610081,-0.7850390356633961,5.623263890652819e-05,18.454447990083402,-0.15333791304999425,18.301110077033407,3.0562133481407767,18.927945281135127,0.005677934000232199,optimal
3.019999999999889,-0.5156976298822413,-0.7838483595291456,-0.5156205140986202,-0.7836322469244095,7.711578362112892e-05,19.681389969430015,-0.15560886884577274,19.525781100584243,3.0562045352956244,19.68138996943259,0.005779886000254919,optimal
3.039999999999887,-0.5313333083909877,-0.779205064292034,-0.5312351813717754,-0.7791340061854553,9.812701921230182e-05,20.903765766732487,-0.15750483093054626,20.746260935801942,3.0561958280384025,20.430271190064808,0.005602551999800198,optimal
3.0599999999998846,-0.5468453286463418,-0.7714866026510945,-0.5467261799911546,-0.7715630530703006,0.00011914865518725115,22.11659318382144,-0.15900095220148908,21.95759223161995,3.0561872380163324,21.171475353700153,0.005437683000309335,optimal
3.0799999999998824,-0.5621724717911242,-0.7607234358481938,-0.5620324284109336,-0.7609503108528357,0.00014004338019057982,23.31499271473541,-0.16005728834174965,23.15493542639366,3.056178774391958,21.901984161719042,0.005958832000032999,optimal
3.09999999999988,-0.5772542485936473,-0.7469580411854805,-0.5770935939350426,-0.7473386808329858,0.00016065465860470862,24.494211775415273,-0.1606213599375078,24.333590415477765,3.056170444501894,22.618891492734875,0.005602190999979939,optimal
3.119999999999878,-0.5920311381710801,-0.7302447443868773,-0.5918503295962873,-0.7307828036745213,0.00018080857479285672,25.6496469382851,-0.1606320808357753,25.489014857449323,3.0561622547491827,23.319418351493717,0.0058492459997978585,optimal
3.139999999999876,-0.60644482289118,-0.7106495051992688,-0.606244505920136,-0.7113487984050537,0.00020031697104394564,26.776864010116114,-0.16002370508492775,26.616840305031186,3.0561542110284377,24.000925747687845,0.00556525199999669,optimal
3.1599999999998736,-0.6204384185253418,-0.6882496570795162,-0.6202194371327183,-0.6891139648602884,0.00021898139262344074,27.87161562729867,-0.15872885434354977,27.71288677295512,3.056146319182068,24.66092520718663,0.00575971699981892,optimal
3.1799999999998714,-0.6339566987446636,-0.6631336019946307,-0.6337201011765142,-0.6641664561737495,0.00023659756814942146,28.9298564084941,-0.156681190116648,28.773175218377453,3.0561385855903422,25.297086983473566,0.005626527000003989,optimal
3.199999999999869,-0.6469463130730352,-0.6354004615395971,-0.6466933526940462,-0.6366049161338628,0.0002529603789890311,29.947755462775124,-0.1538175724181961,29.79393789035693,3.0561310170303857,25.90724579583618,0.0056438000001435285,optimal
3.219999999999867,-0.6593559974370918,-0.6051596857497265,-0.6590881284379642,-0.6065380787580754,0.0002678689991276739,30.921706282518656,-0.15008001885873595,30.77162626365992,3.0561236213815395,26.48940414871516,0.005470092999985354,optimal
3.2399999999998648,-0.6711367764820946,-0.5725306211513642,-0.6708556443548224,-0.5740843372547111,0.00028113212727221004,31.848334105482877,-0.14541775366446297,31.702916351818413,3.0561164077881386,27.041733344026312,0.005542078999951627,optimal
3.2599999999998626,-0.682242156855279,-0.5376420397556776,-0.6819495837023343,-0.5393712800881224,0.00029257315294473063,32.72450078662426,-0.1397891066014371,32.58471168002283,3.0561093868468707,27.562572251641186,0.0061182619997453,optimal
3.2799999999998604,-0.6926283106938773,-0.5006316308543604,-0.6923262755811199,-0.5025351974970258,0.0003020351127573928,33.5473073728757,-0.13316337130908285,33.41414400156662,3.0561025708838105,28.05042405521869,0.0058056140001099266,optimal
3.299999999999858,-0.7022542485936712,-0.4616454576228977,-0.7019448633108103,-0.46372056060073075,0.00030938528286095224,34.3140945833382,-0.12552252550617407,34.188572057832026,3.056095974243294,28.503951198960518,0.005786667999927886,optimal
3.319999999999856,-0.711081981375443,-0.42083738067594584,-0.7107674621173357,-0.4230794747606543,0.0003145192581073264,35.02244144439802,-0.1168627209657946,34.90557872343223,3.0560896135774445,28.921968806702253,0.005598233999990043,optimal
3.3399999999998538,-0.7190766700109106,-0.3783684508497762,-0.7187593056279016,-0.38077110855782653,0.00031736438300900005,35.67016236463739,-0.1071954732578017,35.56296689137959,3.0560835081349085,29.30343687884887,0.005970083000192972,optimal
3.3599999999998515,-0.7262067631164552,-0.3344062736082065,-0.7258888806951281,-0.3369610995570227,0.0003178824213270204,36.255302959650436,-0.09654850503437504,36.15875445461606,3.0560776800429874,29.647451596584396,0.005477897999753623,optimal
3.3799999999998493,-0.7324441214720192,-0.2891243475803997,-0.732128050094061,-0.29182093792456126,0.0003160713779581936,36.77613495237948,-0.0849662173040503,36.69116873507543,3.056072154571024,29.953236076897177,0.005658707999828039,optimal
3.399999999999847,-0.7377641290737513,-0.2427013798410419,-0.7374521626567896,-0.2455273289331605,0.00031196641696173977,37.231150480401,-0.07250978060053545,37.158640699800465,3.05606696035583,30.220130926314933,0.005617050000182644,optimal
3.419999999999845,-0.7421457902821275,-0.19532058063516644,-0.7418401514237573,-0.19826172133455744,0.0003056388583702052,37.61905613785239,-0.05925685299937614,37.559799284853014,3.056062129561982,30.4475849359807,0.005658818000028987,optimal
3.4399999999998427,-0.745571812682149,-0.14716894033100947,-0.745274628575322,-0.15021013015817541,0.0002971841068269976,37.93876704770458,-0.04529133407825239,37.89347571362633,3.0560576985851298,30.635146225588,0.0056018509999375965,optimal
3.4599999999998405,-0.7480286753286037,-0.09843649145445808,-0.7477419499516593,-0.10156057800830234,0.0002867253769444078,38.189401342679645,-0.03067279089056329,38.15872855178908,3.056053719084229,30.78245420220089,0.005642977999741561,optimal
3.4799999999998383,-0.74950668210706,-0.049315558717492616,-0.749232248277639,-0.05250277908807094,0.0002744338294209392,38.370275444576635,-0.01551983008707428,38.35475561448956,3.056050259557544,30.88923278037544,0.005981574000088585,optimal
3.499999999999836,-0.75,-4.049293881404026e-13,-0.7497394704458468,-0.003228391234541996,0.00026052955415323265,38.480899346449526,-1.789511370030712e-05,38.480881451335826,3.0560473842216096,30.955284111922445,0.005774674999884155,optimal
3.519999999999834,-0.7495066821070762,0.04931555871668435,-0.749261412769124,0.04606935128665677,0.00024526933795221417,38.520973274656505,0.015626299169584613,38.53659957382609,3.0560451426726396,30.980484127144095,0.005730192000100942,optimal
3.5399999999998317,-0.748028675328636,0.098436491453656,-0.7477997442098976,0.09519641116964488,0.0002289311187384513,38.490386003849615,0.03121902176127424,38.52160502561089,3.056043568672574,30.96478016523459,0.005415821000042342,optimal
3.5599999999998295,-0.7455718126821973,0.14716894033021394,-0.7453600122429658,0.14395888113282518,0.00021180043923152425,38.38921453705076,0.046591456657360156,38.43580599370812,3.056042682702253,30.908190420572904,0.005455035000068165,optimal
3.5799999999998273,-0.7421457902821915,0.19532058063438204,-0.7419516299462664,0.19216392023711537,0.00019416033592511983,38.2177249761217,0.06159710585907121,38.27932208198077,3.0560424953763072,30.810805038504704,0.005339917999663157,optimal
3.599999999999825,-0.7377641290738308,0.24270137984027298,-0.737587844949203,0.23962063228901187,0.0001762841246277791,37.97637450815917,0.07610459628711601,38.052479104446284,3.056043010456737,30.67278878895132,0.005699615000139602,optimal
3.619999999999823,-0.7324441214721141,0.28912434757964667,-0.7322856914878666,0.2861408808828794,0.0001584299842475323,37.66581445932931,0.08999187671869657,37.75580633604801,3.0560442270390182,30.494385268194023,0.0053997309996702825,optimal
3.6399999999998207,-0.726206763116565,0.3344062736074737,-0.7260659266548554,0.33154005773836964,0.00014083646170959252,37.28689433822055,0.10314377379146057,37.39003811201201,3.0560461409520925,30.275922546582052,0.005386475999785034,optimal
3.6599999999998185,-0.7190766700110345,0.3783684508490678,-0.7189529515787281,0.37563782339803936,0.00012371843230640778,36.84066673239167,0.11545250031191202,36.95611923270358,3.056048745539861,30.01782011923636,0.005852612000126101,optimal
3.6799999999998163,-0.7110819813755811,0.42083738067526205,-0.7109747179714138,0.41825883098220307,0.00010726340416733482,36.32839285867746,0.12681983498926375,36.455212693666724,3.056052032031817,29.720596951739132,0.005402415999924415,optimal
3.699999999999814,-0.7022542485938228,0.46164545762224257,-0.7021626203374981,0.4592334370673171,9.162825632469396e-05,35.751548514454,0.1371598343925271,35.88870834884653,3.056055989659138,29.384880357782244,0.005887076999897545,optimal
3.719999999999812,-0.6926283106940414,0.5006316308537374,-0.6925513724833843,0.49839869693968747,7.693821065712925e-05,35.11183013576008,0.14640131537714324,35.25823145113722,3.056060605636249,29.01141540282496,0.00547747700011314,optimal
3.7399999999998097,-0.6822421568554552,0.5376420397550882,-0.6821788536497396,0.5355999899797786,6.330320571557024e-05,34.41116051853763,0.15447433496357865,34.56563485350121,3.0560658640144536,28.601074378674923,0.005649059000006673,optimal
3.7599999999998075,-0.6711367764822825,0.5725306211508098,-0.6710859573832447,0.5706893652820627,5.081909903781323e-05,33.65169326453713,0.16125645828869234,33.81294972282582,3.056071727673813,28.15486542326101,0.006051516000297852,optimal
3.7799999999998053,-0.6593559974372905,0.6051596857492102,-0.6593164576146834,0.6035259146091466,3.9539822607070896e-05,32.83581802685967,0.1666703349679154,33.00248836182759,3.0560781247568483,27.67394229517543,0.0063556170002812,optimal
3.799999999999803,-0.6469463130732434,0.6354004615391219,-0.6469168521286337,0.6339771769696935,2.946094460964943e-05,31.966164851866793,0.17072924691237326,32.136894098779166,3.0560849668476497,27.159613540107173,0.0059810329998981615,optimal
3.819999999999801,-0.6339566987448813,0.6631336019941967,-0.6339361808405037,0.6619202853071534,2.0517904377514995e-05,31.04560613742919,0.17351397808749183,31.21912011551668,3.056092165023138,26.61334962483823,0.00597994200006724,optimal
3.8399999999997987,-0.6204384185255676,0.6882496570791261,-0.6204258247275031,0.6872427910119836,1.2593798064508555e-05,30.077256251675237,0.17513711328795253,30.25239336496319,3.056099639806592,26.03678806854549,0.006363243000123475,optimal
3.8599999999997965,-0.6064448228914128,0.7106495051989246,-0.6064392911789934,0.70984322528895,5.5317124193488e-06,29.064468731732468,0.17571594906175275,29.240184680794222,3.0561073263688625,25.4317364639023,0.0061492089998864685,optimal
3.8799999999997943,-0.5920311381713198,0.7302447443865792,-0.5920319901304629,0.7296314799619603,-8.51959143122194e-07,28.010831051582077,0.17535820022128418,28.186189251803363,3.0561151759314793,24.800173349574607,0.006649859999924956,optimal
3.899999999999792,-0.5772542485938924,0.7469580411852302,-0.5772610038863164,0.7465290718393299,-6.75529242399886e-06,26.920156944913124,0.17415777526177156,27.094314720174896,3.0561231545341387,24.144246891430733,0.005712398000014218,optimal
3.91999999999979,-0.5621724717913735,0.7607234358479927,-0.5621848524475285,0.7604693398765884,-1.2380656154942216e-05,25.796476260783187,0.17219664239360577,25.968672903176792,3.056131240127774,23.466271321667808,0.006015347999891674,optimal
3.9399999999997877,-0.5468453286465951,0.7714866026509426,-0.5468632553744207,0.7713976028514673,-1.7926727825634536e-05,24.644022328559174,0.16954919786192874,24.813571526421104,3.056139419154144,22.768721083573823,0.006146133999664016,optimal
3.9599999999997855,-0.5313333083912435,0.7792050642919325,-0.5313568907840605,0.7792712962907178,-2.3582392816967612e-05,23.46721683348996,0.1662867499757672,23.63350358346573,3.0561476832570245,22.05422265529244,0.005827926000165462,optimal
3.9799999999997833,-0.5156976298824986,0.7838483595290947,-0.5157271518661607,0.7840600891380514,-2.9521983662128548e-05,22.270652240531323,0.16248052745824232,22.433132767989566,3.056156026757114,21.32554406240179,0.0057868580001922965,optimal
3.999999999999781,-0.500000000000172,0.7853981633974483,-0.5000359013612549,0.7857459773324958,-3.590136108289066e-05,21.059071866395094,0.15820274412842983,21.217274610523525,3.056164444845611,20.58558215189879,0.005682973000148195,optimal
4.019999999999779,-0.4843023701178447,0.7838483595291625,-0.48434522458335844,0.7843233405163987,-4.285446551371974e-05,19.837347761410207,0.15352574049584033,19.990873501906048,3.056172932586354,19.83734776140502,0.00566461900007198,optimal
4.039999999999777,-0.46866669160909785,0.7792050642920678,-0.46871718181900884,0.7797989545103408,-5.0490209910991624e-05,18.610456634813282,0.1485199136376079,18.75897654845089,3.056181484326056,19.08394898921566,0.005892757999845344,optimal
4.059999999999775,-0.4531546713537428,0.7714866026511452,-0.4532135610845635,0.7721919485657411,-5.888973082068816e-05,17.383454110691538,0.1432510477177913,17.526705158409328,3.0561900934887443,18.328572823857545,0.006377279000389535,optimal
4.079999999999773,-0.43782752820895926,0.7607234358482611,-0.43789563236758466,0.7615337064934067,-6.810415862540387e-05,16.161447653705803,0.1377778243862946,16.299225478092097,3.056198752362107,17.574465443431464,0.005740432000038709,optimal
